LimitReversalStrategy,USD/JPY,10,1000000000006,10000,97.586,-2500,2009-06-09 10:09:13.549000,2009-06-09 14:09:13.549000,2009-06-09 10:09:13.549000, Recency 1
LimitReversalStrategy,USD/JPY,10,1000000000006,10000,97.586,-5000,2009-06-09 10:09:13.549000,2009-06-09 14:09:13.549000,2009-06-09 10:09:13.549000, Recency 2
LimitReversalStrategy,USD/JPY,10,1000000000006,10000,97.586,-7500,2009-06-09 10:09:13.549000,2009-06-09 14:09:13.549000,2009-06-09 10:09:13.549000, Recency 3
LimitReversalStrategy,USD/JPY,10,1000000000006,10000,97.586,-10000,2009-06-09 10:09:13.549000,2009-06-09 14:09:13.549000,2009-06-09 10:09:13.549000, Recency 4
LimitReversalStrategy,USD/JPY,12,1000000000010,10000,97.578,-7778,2009-06-09 10:10:26.267000,2009-06-09 14:10:26.267000,2009-06-09 10:10:26.267000, Recency 5
LimitReversalStrategy,USD/JPY,12,1000000000010,10000,97.578,-5556,2009-06-09 10:10:26.267000,2009-06-09 14:10:26.267000,2009-06-09 10:10:26.267000, Recency 6
LimitReversalStrategy,USD/JPY,12,1000000000010,10000,97.578,-3334,2009-06-09 10:10:26.267000,2009-06-09 14:10:26.267000,2009-06-09 10:10:26.267000, Recency 7
LimitReversalStrategy,USD/JPY,12,1000000000010,10000,97.578,-1112,2009-06-09 10:10:26.267000,2009-06-09 14:10:26.267000,2009-06-09 10:10:26.267000, Recency 8
LimitReversalStrategy,USD/JPY,12,1000000000010,10000,97.578,1110,2009-06-09 10:10:26.267000,2009-06-09 14:10:26.267000,2009-06-09 10:10:26.267000, Recency 9
LimitReversalStrategy,USD/JPY,12,1000000000010,10000,97.578,3332,2009-06-09 10:10:26.267000,2009-06-09 14:10:26.267000,2009-06-09 10:10:26.267000, Recency 10
LimitReversalStrategy,USD/JPY,12,1000000000010,10000,97.578,5554,2009-06-09 10:10:26.267000,2009-06-09 14:10:26.267000,2009-06-09 10:10:26.267000, Recency 11
LimitReversalStrategy,USD/JPY,12,1000000000010,10000,97.578,7776,2009-06-09 10:10:26.267000,2009-06-09 14:10:26.267000,2009-06-09 10:10:26.267000, Recency 12
LimitReversalStrategy,USD/JPY,12,1000000000010,10000,97.578,10000,2009-06-09 10:10:26.267000,2009-06-09 14:10:26.267000,2009-06-09 10:10:26.267000, Recency 13
LimitReversalStrategy,USD/JPY,13,1000000000012,10000,97.586,7500,2009-06-09 10:11:48.953000,2009-06-09 14:11:48.953000,2009-06-09 10:11:48.953000, Recency 14
LimitReversalStrategy,USD/JPY,13,1000000000012,10000,97.586,5000,2009-06-09 10:11:48.953000,2009-06-09 14:11:48.953000,2009-06-09 10:11:48.953000, Recency 15
LimitReversalStrategy,USD/JPY,13,1000000000012,10000,97.586,2500,2009-06-09 10:11:48.953000,2009-06-09 14:11:48.953000,2009-06-09 10:11:48.953000, Recency 16
LimitReversalStrategy,USD/JPY,13,1000000000012,10000,97.586,0,2009-06-09 10:11:48.953000,2009-06-09 14:11:48.953000,2009-06-09 10:11:48.953000, Recency 17
LimitReversalStrategy,USD/JPY,13,1000000000012,10000,97.586,-1000,2009-06-09 10:11:48.953000,2009-06-09 14:11:48.953000,2009-06-09 10:11:48.953000, Recency 18
LimitReversalStrategy,USD/JPY,13,1000000000012,10000,97.586,-2000,2009-06-09 10:11:48.953000,2009-06-09 14:11:48.953000,2009-06-09 10:11:48.953000, Recency 19
LimitReversalStrategy,USD/JPY,13,1000000000012,10000,97.586,-3000,2009-06-09 10:11:48.953000,2009-06-09 14:11:48.953000,2009-06-09 10:11:48.953000, Recency 20
LimitReversalStrategy,USD/JPY,13,1000000000012,10000,97.586,-4000,2009-06-09 10:11:48.953000,2009-06-09 14:11:48.953000,2009-06-09 10:11:48.953000, Recency 21
LimitReversalStrategy,USD/JPY,13,1000000000012,10000,97.586,-5000,2009-06-09 10:11:48.953000,2009-06-09 14:11:48.953000,2009-06-09 10:11:48.953000, Recency 22
LimitReversalStrategy,USD/JPY,13,1000000000012,10000,97.586,-6000,2009-06-09 10:11:48.953000,2009-06-09 14:11:48.953000,2009-06-09 10:11:48.953000, Recency 23
LimitReversalStrategy,USD/JPY,13,1000000000012,10000,97.586,-7000,2009-06-09 10:11:48.953000,2009-06-09 14:11:48.953000,2009-06-09 10:11:48.953000, Recency 24
LimitReversalStrategy,USD/JPY,13,1000000000012,10000,97.586,-8000,2009-06-09 10:11:48.953000,2009-06-09 14:11:48.953000,2009-06-09 10:11:48.953000, Recency 25
LimitReversalStrategy,USD/JPY,13,1000000000012,10000,97.586,-9000,2009-06-09 10:11:48.953000,2009-06-09 14:11:48.953000,2009-06-09 10:11:48.953000, Recency 26
LimitReversalStrategy,USD/JPY,13,1000000000012,10000,97.586,-10000,2009-06-09 10:11:48.953000,2009-06-09 14:11:48.953000,2009-06-09 10:11:48.953000, Recency 27
LimitReversalStrategy,USD/JPY,12,1000000000011,10000,97.473,-5000,2009-06-09 10:14:23.076000,2009-06-09 14:14:23.076000,2009-06-09 10:14:23.076000, Recency 28
LimitReversalStrategy,USD/JPY,12,1000000000011,10000,97.473,0,2009-06-09 10:14:23.076000,2009-06-09 14:14:23.076000,2009-06-09 10:14:23.076000, Recency 29
LimitReversalStrategy,USD/JPY,12,1000000000011,10000,97.473,5000,2009-06-09 10:14:23.076000,2009-06-09 14:14:23.076000,2009-06-09 10:14:23.076000, Recency 30
LimitReversalStrategy,USD/JPY,12,1000000000011,10000,97.473,10000,2009-06-09 10:14:23.076000,2009-06-09 14:14:23.076000,2009-06-09 10:14:23.076000, Recency 31
LimitReversalStrategy,USD/JPY,13,1000000000013,10000,97.502,9000,2009-06-09 10:15:19.950000,2009-06-09 14:15:19.950000,2009-06-09 10:15:19.950000, Recency 32
LimitReversalStrategy,USD/JPY,13,1000000000013,10000,97.502,8000,2009-06-09 10:15:19.950000,2009-06-09 14:15:19.950000,2009-06-09 10:15:19.950000, Recency 33
LimitReversalStrategy,USD/JPY,13,1000000000013,10000,97.502,7000,2009-06-09 10:15:19.950000,2009-06-09 14:15:19.950000,2009-06-09 10:15:19.950000, Recency 34
LimitReversalStrategy,USD/JPY,13,1000000000013,10000,97.502,6000,2009-06-09 10:15:19.950000,2009-06-09 14:15:19.950000,2009-06-09 10:15:19.950000, Recency 35
LimitReversalStrategy,USD/JPY,13,1000000000013,10000,97.502,5000,2009-06-09 10:15:19.950000,2009-06-09 14:15:19.950000,2009-06-09 10:15:19.950000, Recency 36
LimitReversalStrategy,USD/JPY,13,1000000000013,10000,97.502,4000,2009-06-09 10:15:19.950000,2009-06-09 14:15:19.950000,2009-06-09 10:15:19.950000, Recency 37
LimitReversalStrategy,USD/JPY,13,1000000000013,10000,97.502,3000,2009-06-09 10:15:19.950000,2009-06-09 14:15:19.950000,2009-06-09 10:15:19.950000, Recency 38
LimitReversalStrategy,USD/JPY,13,1000000000013,10000,97.502,2000,2009-06-09 10:15:19.950000,2009-06-09 14:15:19.950000,2009-06-09 10:15:19.950000, Recency 39
LimitReversalStrategy,USD/JPY,13,1000000000013,10000,97.502,1000,2009-06-09 10:15:19.950000,2009-06-09 14:15:19.950000,2009-06-09 10:15:19.950000, Recency 40
LimitReversalStrategy,USD/JPY,13,1000000000013,10000,97.502,0,2009-06-09 10:15:19.950000,2009-06-09 14:15:19.950000,2009-06-09 10:15:19.950000, Recency 41
LimitReversalStrategy,USD/JPY,13,1000000000013,10000,97.502,-1111,2009-06-09 10:15:19.950000,2009-06-09 14:15:19.950000,2009-06-09 10:15:19.950000, Recency 42
LimitReversalStrategy,USD/JPY,13,1000000000013,10000,97.502,-2222,2009-06-09 10:15:19.950000,2009-06-09 14:15:19.950000,2009-06-09 10:15:19.950000, Recency 43
LimitReversalStrategy,USD/JPY,13,1000000000013,10000,97.502,-3333,2009-06-09 10:15:19.950000,2009-06-09 14:15:19.950000,2009-06-09 10:15:19.950000, Recency 44
LimitReversalStrategy,USD/JPY,13,1000000000013,10000,97.502,-4444,2009-06-09 10:15:19.950000,2009-06-09 14:15:19.950000,2009-06-09 10:15:19.950000, Recency 45
LimitReversalStrategy,USD/JPY,13,1000000000013,10000,97.502,-5555,2009-06-09 10:15:19.950000,2009-06-09 14:15:19.950000,2009-06-09 10:15:19.950000, Recency 46
LimitReversalStrategy,USD/JPY,13,1000000000013,10000,97.502,-6666,2009-06-09 10:15:19.950000,2009-06-09 14:15:19.950000,2009-06-09 10:15:19.950000, Recency 47
LimitReversalStrategy,USD/JPY,13,1000000000013,10000,97.502,-7777,2009-06-09 10:15:19.950000,2009-06-09 14:15:19.950000,2009-06-09 10:15:19.950000, Recency 48
LimitReversalStrategy,USD/JPY,13,1000000000013,10000,97.502,-8888,2009-06-09 10:15:19.950000,2009-06-09 14:15:19.950000,2009-06-09 10:15:19.950000, Recency 49
LimitReversalStrategy,USD/JPY,13,1000000000013,10000,97.502,-10000,2009-06-09 10:15:19.950000,2009-06-09 14:15:19.950000,2009-06-09 10:15:19.950000, Recency 50
LimitReversalStrategy,USD/JPY,12,1000000000014,10000,97.445,-6667,2009-06-09 10:18:17.714000,2009-06-09 14:18:17.714000,2009-06-09 10:18:17.714000, Recency 51
LimitReversalStrategy,USD/JPY,12,1000000000014,10000,97.445,-3334,2009-06-09 10:18:17.714000,2009-06-09 14:18:17.714000,2009-06-09 10:18:17.714000, Recency 52
LimitReversalStrategy,USD/JPY,12,1000000000014,10000,97.445,-1,2009-06-09 10:18:17.714000,2009-06-09 14:18:17.714000,2009-06-09 10:18:17.714000, Recency 53
LimitReversalStrategy,USD/JPY,12,1000000000014,10000,97.445,3332,2009-06-09 10:18:17.714000,2009-06-09 14:18:17.714000,2009-06-09 10:18:17.714000, Recency 54
LimitReversalStrategy,USD/JPY,12,1000000000014,10000,97.445,6665,2009-06-09 10:18:17.714000,2009-06-09 14:18:17.714000,2009-06-09 10:18:17.714000, Recency 55
LimitReversalStrategy,USD/JPY,12,1000000000014,10000,97.445,10000,2009-06-09 10:18:17.714000,2009-06-09 14:18:17.714000,2009-06-09 10:18:17.714000, Recency 56
LimitReversalStrategy,USD/JPY,13,1000000000015,10000,97.544,8572,2009-06-09 10:23:17.897000,2009-06-09 14:23:17.897000,2009-06-09 10:23:17.897000, Recency 57
LimitReversalStrategy,USD/JPY,13,1000000000015,10000,97.544,7144,2009-06-09 10:23:17.897000,2009-06-09 14:23:17.897000,2009-06-09 10:23:17.897000, Recency 58
