ExampleOrderStrategy,2009-06-09 10:08:00.000000,10000,0,10000
ExampleOrderStrategy,2009-06-09 10:11:00.000000,10000,0,10000
ExampleOrderStrategy,2009-06-09 10:12:00.000000,10000,0,10000
ExampleOrderStrategy,2009-06-09 10:20:00.000000,10000,0,10000
ExampleOrderStrategy,2009-06-09 10:28:00.000000,10000,-11.4,9988.6
ExampleOrderStrategy,2009-06-09 10:29:00.000000,10000,-12.84007,9987.15993
ExampleOrderStrategy,2009-06-09 10:31:00.000000,10000,51.83993,10051.83993
ExampleOrderStrategy,2009-06-09 10:39:00.000000,10000,118.19993,10118.19993
ExampleOrderStrategy,2009-06-09 10:53:00.000000,10000,32.51993,10032.51993
ExampleOrderStrategy,2009-06-09 10:55:00.000000,10000,45.95993,10045.95993
ExampleOrderStrategy,2009-06-09 11:02:00.000000,10000,-21.93619,9978.06381
ExampleOrderStrategy,2009-06-09 11:08:00.000000,10000,8.95181,10008.95181
ExampleOrderStrategy,2009-06-09 11:09:00.000000,10000,12.69581,10012.69581
ExampleOrderStrategy,2009-06-09 11:10:00.000000,10000,58.55981,10058.55981
ExampleOrderStrategy,2009-06-09 11:11:00.000000,10000,48.26381,10048.26381
ExampleOrderStrategy,2009-06-09 11:12:00.000000,10000,40.77581,10040.77581
ExampleOrderStrategy,2009-06-09 11:13:00.000000,10000,61.36781,10061.36781
ExampleOrderStrategy,2009-06-09 11:14:00.000000,10000,33.28781,10033.28781
ExampleOrderStrategy,2009-06-09 11:15:00.000000,10000,36.09581,10036.09581
ExampleOrderStrategy,2009-06-09 11:16:00.000000,10000,27.67181,10027.67181
ExampleOrderStrategy,2009-06-09 11:18:00.000000,10000,71.85101,10071.85101
ExampleOrderStrategy,2009-06-09 11:20:00.000000,10000,67.68776,10067.68776
ExampleOrderStrategy,2009-06-09 11:22:00.000000,10000,67.78364,10067.78364
ExampleOrderStrategy,2009-06-09 11:23:00.000000,10000,67.97564,10067.97564
ExampleOrderStrategy,2009-06-09 11:31:00.000000,10000,68.45948,10068.45948
ExampleOrderStrategy,2009-06-09 11:32:00.000000,10000,68.4704,10068.4704
ExampleOrderStrategy,2009-06-09 11:33:00.000000,10000,68.47256,10068.47256
ExampleOrderStrategy,2009-06-09 11:34:00.000000,10000,68.47208,10068.47208
ExampleOrderStrategy,2009-06-09 11:35:00.000000,10068.47,0,10068.47
ExampleOrderStrategy,2009-06-09 11:36:00.000000,10068.47,0,10068.47
ExampleOrderStrategy,2009-06-09 11:37:00.000000,10068.47,0,10068.47
ExampleOrderStrategy,2009-06-09 11:40:00.000000,10068.47,0,10068.47
ExampleOrderStrategy,2009-06-09 11:41:00.000000,10068.47,-17,10051.47
ExampleOrderStrategy,2009-06-09 11:42:00.000000,10046.47,0,10046.47
ExampleOrderStrategy,2009-06-09 11:43:00.000000,10046.47,0,10046.47
ExampleOrderStrategy,2009-06-09 11:46:00.000000,10046.47,0,10046.47
ExampleOrderStrategy,2009-06-09 11:47:00.000000,10028.47,0,10028.47
ExampleOrderStrategy,2009-06-09 11:48:00.000000,10028.47,0,10028.47
ExampleOrderStrategy,2009-06-09 11:49:00.000000,10028.47,0,10028.47
ExampleOrderStrategy,2009-06-09 11:50:00.000000,10028.47,0,10028.47
ExampleOrderStrategy,2009-06-09 11:52:00.000000,10028.47,0,10028.47
ExampleOrderStrategy,2009-06-09 11:53:00.000000,10028.47,0,10028.47
ExampleOrderStrategy,2009-06-09 11:54:00.000000,10028.47,0,10028.47
ExampleOrderStrategy,2009-06-09 11:55:00.000000,10028.47,0,10028.47
ExampleOrderStrategy,2009-06-09 11:56:00.000000,10028.47,0,10028.47
ExampleOrderStrategy,2009-06-09 11:57:00.000000,10028.47,0,10028.47
ExampleOrderStrategy,2009-06-09 11:58:00.000000,10028.47,0,10028.47
ExampleOrderStrategy,2009-06-09 11:59:00.000000,10028.47,0,10028.47
ExampleOrderStrategy,2009-06-09 12:02:00.000000,10028.47,0,10028.47
ExampleOrderStrategy,2009-06-09 12:04:00.000000,10028.47,0,10028.47
ExampleOrderStrategy,2009-06-09 12:09:00.000000,10028.47,0,10028.47
ExampleOrderStrategy,2009-06-09 12:11:00.000000,10028.47,0,10028.47
ExampleOrderStrategy,2009-06-09 12:12:00.000000,10028.47,0,10028.47
ExampleOrderStrategy,2009-06-09 12:13:00.000000,10028.47,0,10028.47
ExampleOrderStrategy,2009-06-09 12:14:00.000000,10009.47,0,10009.47
ExampleOrderStrategy,2009-06-09 12:15:00.000000,10009.47,0,10009.47
ExampleOrderStrategy,2009-06-09 12:17:00.000000,9990.47,0,9990.47
ExampleOrderStrategy,2009-06-09 12:18:00.000000,9990.47,0,9990.47
ExampleOrderStrategy,2009-06-09 12:19:00.000000,9990.47,0,9990.47
ExampleOrderStrategy,2009-06-09 12:20:00.000000,9990.47,0,9990.47
ExampleOrderStrategy,2009-06-09 12:21:00.000000,9990.47,0,9990.47
ExampleOrderStrategy,2009-06-09 12:22:00.000000,9990.47,0,9990.47
ExampleOrderStrategy,2009-06-09 12:24:00.000000,9990.47,0,9990.47
ExampleOrderStrategy,2009-06-09 12:25:00.000000,9971.47,0,9971.47
ExampleOrderStrategy,2009-06-09 12:26:00.000000,9971.47,0,9971.47
ExampleOrderStrategy,2009-06-09 12:30:00.000000,9971.47,0,9971.47
ExampleOrderStrategy,2009-06-09 12:31:00.000000,9971.47,0,9971.47
ExampleOrderStrategy,2009-06-09 12:32:00.000000,9971.47,0,9971.47
ExampleOrderStrategy,2009-06-09 12:34:00.000000,9971.47,0,9971.47
ExampleOrderStrategy,2009-06-09 12:35:00.000000,9971.47,0,9971.47
ExampleOrderStrategy,2009-06-09 12:36:00.000000,9971.47,0,9971.47
ExampleOrderStrategy,2009-06-09 12:37:00.000000,9971.47,0,9971.47
ExampleOrderStrategy,2009-06-09 12:38:00.000000,9971.47,0,9971.47
ExampleOrderStrategy,2009-06-09 12:39:00.000000,9971.47,0,9971.47
ExampleOrderStrategy,2009-06-09 12:41:00.000000,9971.47,0,9971.47
ExampleOrderStrategy,2009-06-09 12:42:00.000000,9971.47,0,9971.47
ExampleOrderStrategy,2009-06-09 12:43:00.000000,9971.47,0,9971.47
ExampleOrderStrategy,2009-06-09 12:45:00.000000,9971.47,0,9971.47
